,id_solicitante,id_viaje
83160,18190,2333
57133,18190,1074
115715,18191,3228
43029,18191,3697
99256,18191,190
101811,18191,3053
150396,18192,3112
168529,18192,1639
8681,18192,356
97593,18192,4128
125295,18193,2864
83835,18193,261
181295,18193,2751
162147,18193,2128
115754,18194,1464
6997,18194,3383
81951,18194,4249
85877,18194,2057
134239,18195,495
4543,18195,2791
45133,18195,3498
110140,18195,2632
173905,18196,3001
103052,18196,2436
199190,18196,3355
69266,18196,2144
29487,18197,817
35392,18197,2038
51094,18197,3966
167708,18197,305
142910,18198,464
158907,18198,463
198053,18198,1218
81592,18198,3904
123476,18199,3363
38891,18199,2046
144649,18199,1851
69267,18199,2144
53717,18200,3343
115251,18200,17
92918,18200,2522
130070,18200,2765
59472,18201,2593
46095,18201,2078
178861,18201,1884
156068,18201,3609
35831,18202,4896
89349,18202,891
109832,18202,2767
59748,18202,1163
38857,18203,2023
120541,18203,1433
17068,18203,3510
136831,18203,2709
33567,18204,1678
111098,18204,596
36576,18204,3400
94040,18204,1112
156990,18205,1338
145266,18205,2442
180125,18205,1086
161994,18205,2993
144769,18206,4027
152176,18206,3953
111685,18206,1768
108910,18206,3685
112836,18207,4569
21659,18207,1802
195562,18207,2907
170274,18207,629
163685,18208,1779
135921,18208,472
166557,18208,4894
185197,18208,1605
98486,18209,4246
94275,18209,3762
194873,18209,2944
153794,18209,1958
143474,18210,3891
96746,18210,2614
111099,18210,596
140470,18210,2395
121336,18211,4555
155860,18211,2260
188108,18211,1517
103724,18211,4793
131662,18212,4599
43994,18212,1910
74596,18212,3979
45730,18212,385
108448,18213,4265
92187,18213,2493
180706,18213,2394
177990,18213,1683
9021,18214,3775
64404,18214,3517
136832,18214,2709
180549,18214,3962
53385,18215,1965
183681,18215,1019
111391,18215,4231
124053,18215,2623
195768,18216,3176
160452,18216,529
41394,18216,6
169892,18216,781
106771,18217,1002
76777,18217,1765
3241,18217,1898
143716,18217,4182
164406,18218,2973
61343,18218,4879
132755,18218,3950
141865,18218,3855
101735,18219,2912
38032,18219,2234
95143,18219,3811
192677,18219,406
173094,18220,2437
98066,18220,3593
149782,18220,3887
157072,18220,295
104569,18221,4453
18019,18221,416
25391,18221,963
113077,18221,394
108601,18222,4877
117576,18222,3358
56662,18222,3036
42158,18222,922
148600,18223,3825
35798,18223,352
136597,18223,4522
9760,18223,4496
113887,18224,1121
132756,18224,3950
36740,18224,3172
190775,18224,3552
138716,18225,3929
98644,18225,4048
131976,18225,2388
10533,18225,1889
187160,18226,2358
136883,18226,792
181711,18226,1049
6829,18226,3556
148099,18227,2692
183084,18227,4266
23514,18227,1379
4989,18227,2071
150208,18228,1530
146177,18228,222
161026,18228,1772
160040,18228,642
157366,18229,1731
80326,18229,873
20025,18229,157
27717,18229,4595
122401,18230,2206
131428,18230,707
185129,18230,1144
136167,18230,3643
22794,18231,1117
13246,18231,3529
81426,18231,2685
458,18231,945
160041,18232,642
109466,18232,4187
166442,18232,1671
37227,18232,4280
144872,18233,2741
173867,18233,3452
123558,18233,1198
59938,18233,1521
138879,18234,2837
39195,18234,802
137026,18234,475
84255,18234,2361
161759,18235,639
86238,18235,3094
190776,18235,3552
133691,18235,665
49342,18236,3921
66768,18236,1175
48808,18236,849
105065,18236,3683
172415,18237,3019
109028,18237,3770
66804,18237,1608
116537,18237,2279
167676,18238,1833
3776,18238,3160
49022,18238,4638
11281,18238,4911
83339,18239,2320
158938,18239,1375
54652,18239,153
72230,18239,374
162972,18240,59
91276,18240,4305
135137,18240,1923
171644,18240,3083
10693,18241,3686
184139,18241,2519
107730,18241,4531
179458,18241,705
79731,18242,1913
76740,18242,4870
132503,18242,4930
104196,18242,1725
183842,18243,368
197677,18243,2281
115716,18243,3228
63536,18243,174
92557,18244,3061
41617,18244,1887
16533,18244,245
103677,18244,1012
197951,18245,1501
176267,18245,86
5196,18245,1219
106160,18245,3361
148634,18246,721
87759,18246,3699
149783,18246,3887
89298,18246,760
102873,18247,1563
98275,18247,737
26725,18247,4122
176581,18247,1920
24209,18248,3595
80731,18248,3
62270,18248,1091
105156,18248,2413
170822,18249,4625
34824,18249,424
181006,18249,625
31758,18249,40
154342,18250,453
198880,18250,3509
61245,18250,3618
82373,18250,1411
11087,18251,1955
53840,18251,714
165161,18251,1110
89873,18251,336
65286,18252,4132
5323,18252,3694
112163,18252,4944
134836,18252,3311
113682,18253,1228
132203,18253,58
167475,18253,2730
71078,18253,662
105441,18254,1305
144321,18254,3078
192678,18254,406
84837,18254,2964
175394,18255,4938
31844,18255,674
127505,18255,3421
78029,18255,599
143323,18256,2310
192122,18256,3575
192313,18256,701
41193,18256,2942
15320,18257,2621
9916,18257,3356
96866,18257,3254
84329,18257,4605
2318,18258,2064
29781,18258,2544
12968,18258,4312
24737,18258,4398
153535,18259,1004
93479,18259,448
161717,18259,677
48977,18259,288
88168,18260,2483
126757,18260,1076
69859,18260,313
67486,18260,3269
139606,18261,1974
11620,18261,2460
192002,18261,2530
173868,18261,3452
94766,18262,2979
165322,18262,1238
171301,18262,2350
153343,18262,3666
118130,18263,4019
62728,18263,3024
82635,18263,3456
3152,18263,3007
9998,18264,249
133408,18264,100
23390,18264,1491
30139,18264,2389
71649,18265,4549
41273,18265,3117
164552,18265,3751
187521,18265,4177
175599,18266,2231
111608,18266,1322
26137,18266,254
137605,18266,1045
78079,18267,433
1763,18267,2918
51320,18267,3572
187768,18267,4954
103894,18268,3137
115295,18268,2768
52996,18268,1187
22409,18268,1475
13740,18269,1839
153623,18269,881
119976,18269,4864
33737,18269,4218
131042,18270,355
48264,18270,3250
132018,18270,2497
96602,18270,2306
114254,18271,4057
29574,18271,2648
50720,18271,2777
150956,18271,3576
137208,18272,1717
175600,18272,2231
78910,18272,3931
144322,18272,3078
27481,18273,3895
63746,18273,3684
128744,18273,1339
64516,18273,2724
115424,18274,3084
90632,18274,1857
181296,18274,2751
16054,18274,4292
160675,18275,1145
134744,18275,3345
174670,18275,896
137744,18275,2193
105066,18276,3683
90914,18276,3251
172703,18276,1942
75010,18276,3454
1764,18277,2918
94041,18277,1112
79089,18277,4616
122943,18277,2126
100117,18278,298
82539,18278,1109
148407,18278,2673
58494,18278,929
135994,18279,4436
44645,18279,2566
119905,18279,1385
87642,18279,962
157449,18280,2149
1558,18280,2948
52830,18280,2990
141541,18280,435
116093,18281,4778
96867,18281,3254
67709,18281,248
47975,18281,3665
171182,18282,678
90551,18282,4886
191833,18282,4991
100220,18282,3546
136127,18283,92
52062,18283,1662
8321,18283,1643
122020,18283,3817
15144,18284,118
109833,18284,2767
1803,18284,79
99788,18284,3501
166220,18285,745
8025,18285,9
195590,18285,715
75928,18285,589
176904,18286,4761
130488,18286,1075
178380,18286,4020
118973,18286,1191
193548,18287,894
85041,18287,49
185304,18287,1312
173379,18287,1202
80688,18288,681
114169,18288,265
149885,18288,2215
107077,18288,3141
151031,18289,4824
89178,18289,652
173788,18289,3932
44600,18289,4360
77911,18290,2192
84498,18290,2736
180436,18290,4819
143835,18290,3743
54219,18291,1869
190289,18291,3324
1181,18291,4796
58296,18291,4240
149365,18292,2600
126238,18292,2878
142636,18292,3143
168530,18292,1639
79173,18293,66
120268,18293,4777
20370,18293,3477
141584,18293,4412
130658,18294,3500
32688,18294,2691
44886,18294,271
123334,18294,4287
94081,18295,4297
163507,18295,2922
167709,18295,305
58534,18295,1080
109467,18296,4187
139801,18296,2111
59314,18296,3210
85878,18296,2057
49510,18297,2325
18975,18297,1843
196924,18297,1285
116995,18297,2165
105912,18298,4962
118492,18298,1732
9581,18298,1413
154176,18298,868
86187,18299,482
28176,18299,4025
104481,18299,3737
164367,18299,3156
49799,18300,3373
168487,18300,4949
107731,18300,4531
199287,18300,3296
20999,18301,1027
12109,18301,4463
137831,18301,687
135513,18301,2551
33299,18302,799
78280,18302,2002
126151,18302,2129
35393,18302,2038
7083,18303,1401
6952,18303,4762
36620,18303,4346
25260,18303,4372
131429,18304,707
42670,18304,1877
197441,18304,3949
198693,18304,4252
189716,18305,42
70114,18305,1251
178209,18305,3073
93956,18305,2846
191118,18306,4539
101516,18306,299
72766,18306,1632
93572,18306,2844
85576,18307,3866
154011,18307,4217
118163,18307,2274
97201,18307,2162
36164,18308,4395
187161,18308,2358
15849,18308,1134
125253,18308,4755
76817,18309,409
185095,18309,3515
67898,18309,3052
111530,18309,20
53750,18310,4943
55045,18310,1585
126060,18310,2700
94312,18310,574
6870,18311,3085
28867,18311,2670
168165,18311,4234
67863,18311,829
137366,18312,709
138492,18312,2335
100022,18312,1363
23777,18312,1930
150592,18313,1170
74902,18313,1511
19612,18313,3849
161484,18313,1698
57606,18314,2466
79174,18314,66
13980,18314,4429
85385,18314,3010
35673,18315,123
24141,18315,3607
142561,18315,3544
94767,18315,2979
33483,18316,1348
164867,18316,3095
124541,18316,3282
37489,18316,4267
142366,18317,991
94392,18317,593
122158,18317,2445
103258,18317,4558
149734,18318,340
74824,18318,4323
191182,18318,3328
17195,18318,167
128042,18319,2669
56756,18319,499
144803,18319,801
34226,18319,3158
115096,18320,4167
88961,18320,1876
27434,18320,2805
30220,18320,3075
155861,18321,2260
176347,18321,3909
77554,18321,958
52654,18321,3709
160676,18322,1145
35080,18322,150
137027,18322,475
190462,18322,2687
63057,18323,3730
117865,18323,895
102069,18323,3167
183338,18323,544
133252,18324,2440
155444,18324,3316
156831,18324,2986
40985,18324,2728
62859,18325,1384
37228,18325,4280
174191,18325,3387
32930,18325,4354
56229,18326,1160
169421,18326,3260
145890,18326,903
158420,18326,1986
72731,18327,668
102241,18327,2411
118910,18327,1349
85167,18327,4647
72851,18328,1624
134479,18328,4088
146178,18328,222
105826,18328,2888
3890,18329,3091
22444,18329,3818
61922,18329,2351
95218,18329,1386
194366,18330,23
193520,18330,1419
33604,18330,3182
139527,18330,3008
13324,18331,2258
23301,18331,3674
62519,18331,3000
72075,18331,3208
52786,18332,1365
180203,18332,4205
197564,18332,2689
139409,18332,3194
109870,18333,2971
173056,18333,4891
180623,18333,997
109627,18333,327
152942,18334,250
117395,18334,746
145763,18334,407
28750,18334,1564
61503,18335,914
199350,18335,3627
14513,18335,2158
6619,18335,62
91310,18336,759
45449,18336,4673
186821,18336,2079
145632,18336,4695
199576,18337,3997
177759,18337,969
29739,18337,493
169926,18337,2276
67232,18338,1380
193471,18338,3124
66521,18338,4271
91761,18338,234
82745,18339,4473
91115,18339,2016
142034,18339,1130
128043,18339,2669
73652,18340,3970
33093,18340,1824
185056,18340,2781
140710,18340,3806
45858,18341,173
37571,18341,4333
32818,18341,1063
5553,18341,105
59101,18342,4253
67487,18342,3269
37994,18342,3018
57048,18342,2890
190535,18343,4612
175281,18343,1034
20961,18343,3516
194210,18343,1979
28541,18344,3465
55794,18344,3691
135257,18344,1612
128616,18344,3649
18504,18345,3809
133409,18345,100
138112,18345,2520
8065,18345,1904
131220,18346,4356
28126,18346,3431
75383,18346,3106
128248,18346,2218
184772,18347,1763
178762,18347,2548
125254,18347,4755
78030,18347,599
77751,18348,2895
114780,18348,4711
50636,18348,21
152737,18348,4089
93361,18349,341
38980,18349,1695
86239,18349,3094
125140,18349,325
56187,18350,3021
56186,18350,3021
123559,18350,1198
37906,18350,4144
104197,18351,1725
76636,18351,4554
2214,18351,1208
134870,18351,3442
2135,18352,748
100457,18352,2283
23431,18352,779
40091,18352,4470
153312,18353,2043
157489,18353,2654
164368,18353,3156
76520,18353,585
198694,18354,4252
7422,18354,2690
59868,18354,2656
42922,18354,1354
36538,18355,3273
82139,18355,1747
117939,18355,1928
164669,18355,4644
71611,18356,4434
36657,18356,1480
85709,18356,2091
12704,18356,4275
195068,18357,4708
68765,18357,2594
91835,18357,2454
152426,18357,811
157568,18358,982
1070,18358,864
135514,18358,2551
93044,18358,3043
11865,18359,4200
137792,18359,3382
86728,18359,4250
60384,18359,2464
24095,18360,4439
134701,18360,4645
6693,18360,2698
34302,18360,3802
57729,18361,686
68766,18361,2594
184810,18361,351
190290,18361,3324
87367,18362,4215
175174,18362,3980
62771,18362,3069
3242,18362,1898
160453,18363,529
16362,18363,3377
77555,18363,958
107001,18363,4245
194295,18364,2729
8066,18364,1904
177486,18364,4130
171111,18364,2417
77411,18365,2410
90001,18365,3738
39020,18365,442
72119,18365,103
63283,18366,2672
167161,18366,4904
176905,18366,4761
4840,18366,4489
162371,18367,1947
134674,18367,4825
28332,18367,2188
67233,18367,1380
45942,18368,4781
103765,18368,4277
183191,18368,279
196505,18368,1050
107393,18369,1915
188973,18369,3201
59197,18369,3092
35949,18369,1478
20534,18370,19
149735,18370,340
36698,18370,1483
65578,18370,401
62387,18371,2049
88127,18371,4823
114051,18371,3290
114817,18371,1744
13473,18372,1759
92678,18372,2619
121842,18372,4878
183720,18372,3729
27482,18373,3895
196019,18373,3749
98392,18373,3491
135886,18373,575
78876,18374,2987
122944,18374,2126
8813,18374,3294
148146,18374,4494
113643,18375,1713
9761,18375,4496
145764,18375,407
6529,18375,568
87083,18376,1988
173869,18376,3452
111412,18376,4859
42544,18376,1626
28044,18377,2211
89218,18377,4233
192972,18377,203
106409,18377,4475
48469,18378,1778
49763,18378,1805
38573,18378,3875
60543,18378,2581
125141,18379,325
77556,18379,958
32083,18379,3068
179459,18379,705
96160,18380,4940
161273,18380,3822
25538,18380,3999
162148,18380,2128
126588,18381,4600
80469,18381,1541
103183,18381,4885
151886,18381,3285
32689,18382,2691
165633,18382,595
190964,18382,1903
180126,18382,1086
171266,18383,3044
59144,18383,96
125341,18383,3589
61044,18383,1665
37907,18384,4144
164900,18384,478
63058,18384,3730
22131,18384,2246
187941,18385,2408
122402,18385,2206
55130,18385,3676
112716,18385,2786
12254,18386,507
88923,18386,3671
121773,18386,1628
127346,18386,3490
104412,18387,470
95368,18387,602
125429,18387,4067
53467,18387,4137
24142,18388,3607
83797,18388,1939
7084,18388,1401
89590,18388,3419
87173,18389,1336
187479,18389,4485
99942,18389,4712
139445,18389,2318
75539,18390,3754
89299,18390,760
143991,18390,3022
25167,18390,381
109431,18391,364
166956,18391,4373
144202,18391,317
194409,18391,1189
87683,18392,332
12208,18392,3457
50479,18392,2183
77503,18392,2321
163126,18393,4003
103634,18393,182
78031,18393,599
52407,18393,3567
115755,18394,1464
161192,18394,2455
132311,18394,3227
31041,18394,4211
53137,18395,3134
189195,18395,2704
67234,18395,1380
116789,18395,1139
99150,18396,977
67821,18396,378
6490,18396,1573
80732,18396,3
85005,18397,1659
184179,18397,4483
21314,18397,1777
123961,18397,2972
119413,18398,4812
13670,18398,542
53468,18398,4137
178620,18398,4083
78380,18399,1073
148548,18399,816
20326,18399,683
179760,18399,4960
93835,18400,4196
144873,18400,2741
65752,18400,4214
93530,18400,1674
144031,18401,4689
62818,18401,414
143877,18401,916
181835,18401,3322
128436,18402,2224
38540,18402,4461
151131,18402,2482
72381,18402,3570
125574,18403,281
122647,18403,4030
196222,18403,3826
193393,18403,1472
97044,18404,2248
192654,18404,4584
161274,18404,3822
199288,18404,3296
63709,18405,1358
7731,18405,1845
37281,18405,4783
198666,18405,3184
94936,18406,2121
75267,18406,2873
97855,18406,2214
39735,18406,3753
151395,18407,989
78346,18407,4329
49230,18407,4678
98720,18407,1848
32084,18408,3068
106929,18408,605
187942,18408,2408
148513,18408,3926
120348,18409,3512
115454,18409,2457
43292,18409,1048
176390,18409,304
161877,18410,1929
132999,18410,2525
137745,18410,2193
137330,18410,1210
