,id_solicitante,renta,pension,tipo_pension,estado_civil,pension_conyuge
28600,28601,12000,22086,tipo_6,viudo/a,18859
28601,28602,8400,12540,tipo_1,viudo/a,
28602,28603,18000,31033,tipo_10,viudo/a,29107
28603,28604,18000,8932,tipo_1,casado/a,
28604,28605,0,13620,tipo_2,casado/a,
28605,28606,18000,11679,tipo_1,soltero/a,6871
28606,28607,0,23611,tipo_7,casado/a,22158
28607,28608,15000,12578,tipo_1,casado/a,32046
28608,28609,15000,16247,tipo_3,soltero/a,
28609,28610,21000,32425,tipo_10,casado/a,
28610,28611,12000,26532,tipo_8,casado/a,
28611,28612,12000,8167,tipo_1,casado/a,
28612,28613,21000,37553,tipo_10,soltero/a,
28613,28614,0,42463,tipo_10,soltero/a,
28614,28615,15000,38445,tipo_10,casado/a,27349
28615,28616,8400,14772,tipo_3,casado/a,16922
28616,28617,21000,15037,tipo_3,viudo/a,
28617,28618,15000,38622,tipo_10,casado/a,18268
28618,28619,0,37690,tipo_10,casado/a,39479
28619,28620,15000,8076,tipo_1,viudo/a,
28620,28621,0,39955,tipo_10,casado/a,
28621,28622,8400,31850,tipo_10,viudo/a,9635
28622,28623,12000,15182,tipo_3,viudo/a,
28623,28624,18000,35235,tipo_10,soltero/a,
28624,28625,0,39717,tipo_10,casado/a,10601
28625,28626,18000,23097,tipo_6,viudo/a,
28626,28627,8400,38357,tipo_10,viudo/a,
28627,28628,21000,27636,tipo_9,casado/a,
28628,28629,12000,8984,tipo_1,viudo/a,
28629,28630,21000,7792,tipo_1,viudo/a,
28630,28631,15000,23605,tipo_7,casado/a,
28631,28632,21000,33574,tipo_10,soltero/a,
28632,28633,0,16990,tipo_4,casado/a,9305
28633,28634,8400,23427,tipo_7,viudo/a,40607
28634,28635,12000,29859,tipo_10,soltero/a,19263
28635,28636,0,30926,tipo_10,casado/a,
28636,28637,15000,21003,tipo_6,viudo/a,
28637,28638,21000,32831,tipo_10,soltero/a,
28638,28639,18000,22384,tipo_6,soltero/a,
28639,28640,0,34305,tipo_10,casado/a,
28640,28641,0,7079,tipo_1,casado/a,
28641,28642,8400,22441,tipo_6,viudo/a,
28642,28643,12000,28786,tipo_9,viudo/a,
28643,28644,21000,20788,tipo_5,viudo/a,
28644,28645,18000,25356,tipo_8,viudo/a,17954
28645,28646,21000,24547,tipo_7,soltero/a,
28646,28647,21000,35112,tipo_10,casado/a,
28647,28648,18000,16494,tipo_3,viudo/a,
28648,28649,8400,28866,tipo_9,viudo/a,11123
28649,28650,0,9229,tipo_1,soltero/a,
28650,28651,12000,27906,tipo_9,casado/a,
28651,28652,21000,33149,tipo_10,casado/a,22843
28652,28653,8400,11853,tipo_1,soltero/a,
28653,28654,15000,32155,tipo_10,soltero/a,
28654,28655,15000,27671,tipo_9,soltero/a,
28655,28656,8400,30608,tipo_10,casado/a,
28656,28657,18000,37073,tipo_10,soltero/a,38221
28657,28658,18000,20399,tipo_5,soltero/a,
28658,28659,8400,32687,tipo_10,casado/a,
28659,28660,12000,16660,tipo_3,casado/a,
28660,28661,18000,19891,tipo_5,casado/a,
28661,28662,15000,41503,tipo_10,casado/a,21184
28662,28663,8400,11582,tipo_1,casado/a,
28663,28664,21000,32311,tipo_10,viudo/a,40084
28664,28665,0,19245,tipo_5,casado/a,
28665,28666,18000,40325,tipo_10,soltero/a,
28666,28667,8400,13046,tipo_2,casado/a,39773
28667,28668,18000,41229,tipo_10,casado/a,15822
28668,28669,18000,28099,tipo_9,casado/a,
28669,28670,0,27285,tipo_8,soltero/a,
28670,28671,21000,27769,tipo_9,casado/a,
28671,28672,21000,12506,tipo_1,soltero/a,
28672,28673,15000,37703,tipo_10,soltero/a,33482
28673,28674,18000,12956,tipo_2,casado/a,
28674,28675,12000,7902,tipo_1,casado/a,
28675,28676,12000,25954,tipo_8,casado/a,
28676,28677,15000,18825,tipo_4,soltero/a,
28677,28678,18000,14031,tipo_2,soltero/a,
28678,28679,12000,21319,tipo_6,casado/a,42495
28679,28680,12000,23197,tipo_7,casado/a,
28680,28681,0,9496,tipo_1,casado/a,
28681,28682,15000,14831,tipo_3,casado/a,8769
28682,28683,12000,30955,tipo_10,casado/a,
28683,28684,8400,32766,tipo_10,soltero/a,
28684,28685,0,41471,tipo_10,soltero/a,
28685,28686,8400,12016,tipo_1,soltero/a,
28686,28687,21000,12224,tipo_1,casado/a,17421
28687,28688,18000,40905,tipo_10,soltero/a,
28688,28689,12000,36103,tipo_10,casado/a,
28689,28690,15000,11095,tipo_1,viudo/a,26183
28690,28691,15000,29169,tipo_9,soltero/a,39287
28691,28692,0,8903,tipo_1,soltero/a,
28692,28693,21000,12075,tipo_1,casado/a,
28693,28694,0,32823,tipo_10,viudo/a,
28694,28695,0,23898,tipo_7,soltero/a,
28695,28696,0,21568,tipo_6,casado/a,
28696,28697,8400,15433,tipo_3,viudo/a,
28697,28698,21000,10813,tipo_1,soltero/a,39480
28698,28699,0,36978,tipo_10,casado/a,
28699,28700,21000,16701,tipo_3,soltero/a,
28700,28701,15000,35113,tipo_10,casado/a,11158
28701,28702,12000,13411,tipo_2,viudo/a,38324
28702,28703,15000,37338,tipo_10,casado/a,
28703,28704,12000,38233,tipo_10,casado/a,
28704,28705,12000,37981,tipo_10,casado/a,
28705,28706,18000,41247,tipo_10,soltero/a,21679
28706,28707,8400,34421,tipo_10,casado/a,
28707,28708,21000,33043,tipo_10,viudo/a,
28708,28709,8400,38996,tipo_10,casado/a,
28709,28710,12000,7075,tipo_1,soltero/a,37005
28710,28711,8400,24174,tipo_7,soltero/a,
28711,28712,15000,8205,tipo_1,viudo/a,
28712,28713,15000,14481,tipo_2,viudo/a,
28713,28714,0,22615,tipo_6,casado/a,
28714,28715,0,17209,tipo_4,viudo/a,27052
28715,28716,15000,32723,tipo_10,viudo/a,29534
28716,28717,0,26933,tipo_8,viudo/a,
28717,28718,18000,28103,tipo_9,casado/a,
28718,28719,15000,32749,tipo_10,casado/a,
28719,28720,8400,33647,tipo_10,soltero/a,33525
28720,28721,12000,23887,tipo_7,viudo/a,
28721,28722,15000,9402,tipo_1,casado/a,
28722,28723,12000,33249,tipo_10,viudo/a,25431
28723,28724,15000,39748,tipo_10,viudo/a,
28724,28725,0,39705,tipo_10,viudo/a,
28725,28726,18000,17310,tipo_4,soltero/a,7953
28726,28727,12000,30341,tipo_10,casado/a,8409
28727,28728,8400,17514,tipo_4,viudo/a,25409
28728,28729,12000,18363,tipo_4,viudo/a,
28729,28730,18000,11046,tipo_1,viudo/a,
28730,28731,12000,40984,tipo_10,viudo/a,
28731,28732,12000,7599,tipo_1,soltero/a,15211
28732,28733,21000,10424,tipo_1,soltero/a,11910
28733,28734,21000,41406,tipo_10,soltero/a,
28734,28735,8400,35135,tipo_10,casado/a,
28735,28736,0,28641,tipo_9,viudo/a,
28736,28737,21000,37557,tipo_10,viudo/a,41403
28737,28738,8400,16053,tipo_3,soltero/a,
28738,28739,0,31711,tipo_10,casado/a,
28739,28740,15000,36403,tipo_10,soltero/a,
28740,28741,15000,22436,tipo_6,casado/a,
28741,28742,21000,32548,tipo_10,soltero/a,
28742,28743,12000,21161,tipo_6,soltero/a,
28743,28744,18000,41449,tipo_10,casado/a,18372
28744,28745,21000,8961,tipo_1,soltero/a,
28745,28746,8400,11066,tipo_1,soltero/a,
28746,28747,12000,26164,tipo_8,casado/a,21223
28747,28748,12000,16057,tipo_3,soltero/a,
28748,28749,21000,20217,tipo_5,soltero/a,34936
28749,28750,15000,15688,tipo_3,soltero/a,33317
28750,28751,18000,42507,tipo_10,casado/a,
28751,28752,21000,7715,tipo_1,viudo/a,25303
28752,28753,12000,23531,tipo_7,soltero/a,
28753,28754,8400,41072,tipo_10,soltero/a,34328
28754,28755,21000,32779,tipo_10,soltero/a,7804
28755,28756,15000,21266,tipo_6,soltero/a,38202
28756,28757,8400,38674,tipo_10,casado/a,42144
28757,28758,8400,30293,tipo_10,casado/a,
28758,28759,15000,41347,tipo_10,soltero/a,
28759,28760,0,25766,tipo_8,casado/a,34237
28760,28761,15000,38993,tipo_10,casado/a,
28761,28762,21000,40784,tipo_10,viudo/a,31337
28762,28763,8400,17660,tipo_4,viudo/a,
28763,28764,15000,21459,tipo_6,casado/a,
28764,28765,0,26394,tipo_8,viudo/a,
28765,28766,15000,38853,tipo_10,casado/a,9930
28766,28767,12000,10879,tipo_1,soltero/a,9009
28767,28768,12000,12004,tipo_1,casado/a,19155
28768,28769,0,40292,tipo_10,soltero/a,
28769,28770,21000,38987,tipo_10,soltero/a,
28770,28771,15000,30299,tipo_10,viudo/a,20793
28771,28772,0,8206,tipo_1,soltero/a,
28772,28773,8400,31000,tipo_10,casado/a,
28773,28774,8400,23102,tipo_7,viudo/a,
28774,28775,8400,8668,tipo_1,viudo/a,29244
28775,28776,18000,14211,tipo_2,soltero/a,22779
28776,28777,12000,12055,tipo_1,viudo/a,
28777,28778,18000,22671,tipo_6,soltero/a,20536
28778,28779,0,37589,tipo_10,casado/a,10193
28779,28780,8400,33127,tipo_10,soltero/a,
28780,28781,18000,7354,tipo_1,viudo/a,37703
28781,28782,12000,41509,tipo_10,casado/a,
28782,28783,18000,26657,tipo_8,soltero/a,
28783,28784,0,38795,tipo_10,casado/a,
28784,28785,18000,18766,tipo_4,casado/a,
28785,28786,12000,41017,tipo_10,viudo/a,
28786,28787,21000,8133,tipo_1,casado/a,
28787,28788,12000,23560,tipo_7,casado/a,
28788,28789,15000,8261,tipo_1,casado/a,20543
28789,28790,15000,30524,tipo_10,casado/a,
28790,28791,0,36625,tipo_10,soltero/a,
28791,28792,8400,42733,tipo_10,casado/a,
28792,28793,21000,37040,tipo_10,soltero/a,
28793,28794,12000,9108,tipo_1,viudo/a,8205
28794,28795,12000,28620,tipo_9,soltero/a,16801
28795,28796,21000,36144,tipo_10,casado/a,17958
28796,28797,8400,30174,tipo_10,viudo/a,
28797,28798,8400,7867,tipo_1,casado/a,36297
28798,28799,8400,34311,tipo_10,viudo/a,
28799,28800,0,13436,tipo_2,soltero/a,
28800,28801,21000,28448,tipo_9,viudo/a,
28801,28802,21000,40505,tipo_10,soltero/a,
28802,28803,15000,41741,tipo_10,viudo/a,18187
28803,28804,8400,24111,tipo_7,casado/a,20539
28804,28805,0,21859,tipo_6,viudo/a,
28805,28806,8400,7531,tipo_1,soltero/a,
28806,28807,0,30870,tipo_10,soltero/a,
28807,28808,18000,38542,tipo_10,soltero/a,
28808,28809,0,10380,tipo_1,viudo/a,
28809,28810,8400,9035,tipo_1,soltero/a,
28810,28811,12000,30478,tipo_10,viudo/a,
28811,28812,18000,7630,tipo_1,soltero/a,
28812,28813,18000,14057,tipo_2,soltero/a,
28813,28814,15000,11252,tipo_1,casado/a,
28814,28815,21000,14741,tipo_3,viudo/a,38099
28815,28816,18000,39377,tipo_10,soltero/a,
28816,28817,21000,22524,tipo_6,soltero/a,
28817,28818,15000,19094,tipo_5,soltero/a,
28818,28819,8400,7165,tipo_1,viudo/a,
28819,28820,15000,39050,tipo_10,viudo/a,14992
28820,28821,12000,12490,tipo_1,soltero/a,
28821,28822,12000,16358,tipo_3,casado/a,
28822,28823,15000,36316,tipo_10,viudo/a,32504
28823,28824,0,13772,tipo_2,soltero/a,
28824,28825,21000,30276,tipo_10,casado/a,
28825,28826,0,16199,tipo_3,viudo/a,
28826,28827,21000,8272,tipo_1,soltero/a,
28827,28828,21000,40036,tipo_10,soltero/a,
28828,28829,0,23101,tipo_7,soltero/a,
28829,28830,0,8470,tipo_1,viudo/a,
28830,28831,18000,12997,tipo_2,soltero/a,
28831,28832,12000,20481,tipo_5,soltero/a,
28832,28833,8400,40572,tipo_10,viudo/a,
28833,28834,8400,41347,tipo_10,viudo/a,
28834,28835,18000,14245,tipo_2,soltero/a,
28835,28836,15000,8739,tipo_1,casado/a,
28836,28837,15000,33522,tipo_10,soltero/a,21617
28837,28838,21000,34919,tipo_10,viudo/a,17172
28838,28839,12000,26334,tipo_8,casado/a,
28839,28840,0,21887,tipo_6,soltero/a,7190
28840,28841,12000,39668,tipo_10,casado/a,41475
28841,28842,15000,34903,tipo_10,casado/a,17445
28842,28843,18000,7398,tipo_1,casado/a,
28843,28844,15000,7428,tipo_1,soltero/a,
28844,28845,8400,24810,tipo_7,casado/a,29379
28845,28846,8400,13977,tipo_2,casado/a,
28846,28847,15000,40003,tipo_10,casado/a,
28847,28848,0,36905,tipo_10,viudo/a,18457
28848,28849,8400,30416,tipo_10,viudo/a,
28849,28850,18000,23905,tipo_7,casado/a,14219
28850,28851,12000,23183,tipo_7,casado/a,
28851,28852,18000,39828,tipo_10,soltero/a,
28852,28853,15000,11934,tipo_1,soltero/a,
28853,28854,8400,31036,tipo_10,casado/a,
28854,28855,18000,19606,tipo_5,soltero/a,
28855,28856,12000,28927,tipo_9,viudo/a,40325
28856,28857,21000,41345,tipo_10,viudo/a,23742
28857,28858,0,32158,tipo_10,viudo/a,
28858,28859,8400,22269,tipo_6,soltero/a,
28859,28860,0,34955,tipo_10,casado/a,28571
28860,28861,8400,37925,tipo_10,casado/a,12326
28861,28862,0,7349,tipo_1,casado/a,
28862,28863,18000,20600,tipo_5,soltero/a,18713
28863,28864,8400,23518,tipo_7,soltero/a,27457
28864,28865,8400,19594,tipo_5,casado/a,
28865,28866,12000,31302,tipo_10,viudo/a,
28866,28867,0,10986,tipo_1,soltero/a,
28867,28868,0,40309,tipo_10,viudo/a,
28868,28869,12000,10572,tipo_1,soltero/a,
28869,28870,8400,24658,tipo_7,viudo/a,13779
28870,28871,18000,16043,tipo_3,casado/a,
28871,28872,8400,37649,tipo_10,soltero/a,
28872,28873,12000,38884,tipo_10,casado/a,22706
28873,28874,0,35593,tipo_10,casado/a,
28874,28875,12000,35622,tipo_10,casado/a,
28875,28876,21000,8213,tipo_1,casado/a,
28876,28877,8400,26449,tipo_8,viudo/a,
28877,28878,21000,19809,tipo_5,soltero/a,
28878,28879,18000,7293,tipo_1,viudo/a,
28879,28880,15000,40064,tipo_10,viudo/a,31042
28880,28881,0,33975,tipo_10,casado/a,
28881,28882,21000,38790,tipo_10,viudo/a,
28882,28883,0,33769,tipo_10,casado/a,
28883,28884,8400,31509,tipo_10,viudo/a,31538
28884,28885,15000,23594,tipo_7,casado/a,
28885,28886,8400,39121,tipo_10,soltero/a,17473
28886,28887,8400,42044,tipo_10,viudo/a,
28887,28888,18000,29741,tipo_10,soltero/a,
28888,28889,18000,16420,tipo_3,soltero/a,39754
28889,28890,21000,18110,tipo_4,soltero/a,7146
28890,28891,21000,7204,tipo_1,viudo/a,16468
28891,28892,21000,22429,tipo_6,soltero/a,30159
28892,28893,18000,24491,tipo_7,soltero/a,9787
28893,28894,8400,24590,tipo_7,viudo/a,
28894,28895,18000,11699,tipo_1,casado/a,42713
28895,28896,18000,30448,tipo_10,casado/a,41874
28896,28897,12000,37255,tipo_10,casado/a,21005
28897,28898,18000,29353,tipo_9,soltero/a,
28898,28899,8400,29114,tipo_9,viudo/a,
28899,28900,18000,8098,tipo_1,soltero/a,
28900,28901,12000,17651,tipo_4,soltero/a,
28901,28902,15000,42717,tipo_10,casado/a,
28902,28903,18000,23635,tipo_7,viudo/a,
28903,28904,21000,22265,tipo_6,soltero/a,
28904,28905,18000,8155,tipo_1,soltero/a,
28905,28906,8400,8871,tipo_1,casado/a,13892
28906,28907,18000,35967,tipo_10,soltero/a,
28907,28908,18000,35426,tipo_10,casado/a,24307
28908,28909,21000,34045,tipo_10,casado/a,24995
28909,28910,21000,10008,tipo_1,casado/a,
28910,28911,18000,24225,tipo_7,viudo/a,40554
28911,28912,15000,19741,tipo_5,casado/a,18685
28912,28913,12000,13968,tipo_2,viudo/a,41388
28913,28914,21000,32933,tipo_10,viudo/a,
28914,28915,12000,16069,tipo_3,soltero/a,
28915,28916,15000,30598,tipo_10,soltero/a,
28916,28917,8400,31538,tipo_10,casado/a,35747
28917,28918,0,7703,tipo_1,viudo/a,
28918,28919,15000,29771,tipo_10,soltero/a,
28919,28920,15000,17408,tipo_4,soltero/a,
28920,28921,15000,37356,tipo_10,viudo/a,
28921,28922,8400,28810,tipo_9,casado/a,
28922,28923,15000,32428,tipo_10,viudo/a,
28923,28924,12000,29713,tipo_10,viudo/a,
28924,28925,18000,22690,tipo_6,soltero/a,
28925,28926,0,37372,tipo_10,casado/a,
28926,28927,21000,22909,tipo_6,viudo/a,22623
28927,28928,18000,41417,tipo_10,soltero/a,
28928,28929,0,35595,tipo_10,viudo/a,
28929,28930,18000,10322,tipo_1,casado/a,
28930,28931,18000,17007,tipo_4,casado/a,39876
28931,28932,12000,29643,tipo_10,soltero/a,
28932,28933,21000,20071,tipo_5,soltero/a,
28933,28934,21000,16796,tipo_3,soltero/a,
28934,28935,18000,40782,tipo_10,casado/a,
28935,28936,12000,26380,tipo_8,viudo/a,
28936,28937,0,18055,tipo_4,soltero/a,
28937,28938,8400,30795,tipo_10,soltero/a,
28938,28939,0,8441,tipo_1,soltero/a,
28939,28940,8400,17822,tipo_4,casado/a,32791
28940,28941,21000,7199,tipo_1,casado/a,
28941,28942,21000,21697,tipo_6,casado/a,23680
28942,28943,15000,35092,tipo_10,viudo/a,
28943,28944,15000,7100,tipo_1,viudo/a,7304
28944,28945,15000,11309,tipo_1,casado/a,25933
28945,28946,8400,32006,tipo_10,casado/a,16872
28946,28947,21000,18529,tipo_4,viudo/a,
28947,28948,15000,42326,tipo_10,soltero/a,
28948,28949,18000,37103,tipo_10,casado/a,14288
28949,28950,15000,30688,tipo_10,soltero/a,
28950,28951,18000,38525,tipo_10,viudo/a,32504
28951,28952,21000,10538,tipo_1,casado/a,7147
28952,28953,21000,20249,tipo_5,soltero/a,
28953,28954,0,26668,tipo_8,casado/a,33742
28954,28955,0,31471,tipo_10,viudo/a,
28955,28956,0,38632,tipo_10,soltero/a,
28956,28957,0,40407,tipo_10,soltero/a,
28957,28958,12000,17688,tipo_4,casado/a,
28958,28959,15000,34468,tipo_10,casado/a,7603
28959,28960,0,30753,tipo_10,soltero/a,29964
28960,28961,8400,38863,tipo_10,soltero/a,
28961,28962,0,36882,tipo_10,viudo/a,32897
28962,28963,18000,19264,tipo_5,casado/a,29632
28963,28964,12000,40281,tipo_10,casado/a,42389
28964,28965,0,41083,tipo_10,viudo/a,
28965,28966,0,17396,tipo_4,casado/a,
28966,28967,21000,21716,tipo_6,casado/a,
28967,28968,12000,36111,tipo_10,soltero/a,17865
28968,28969,0,23450,tipo_7,casado/a,17187
28969,28970,12000,33763,tipo_10,soltero/a,
28970,28971,15000,32876,tipo_10,soltero/a,16618
28971,28972,18000,24318,tipo_7,casado/a,
28972,28973,21000,21367,tipo_6,viudo/a,
28973,28974,8400,39351,tipo_10,viudo/a,
28974,28975,18000,15590,tipo_3,soltero/a,
28975,28976,21000,28623,tipo_9,viudo/a,24830
28976,28977,15000,28661,tipo_9,viudo/a,29313
28977,28978,15000,8965,tipo_1,soltero/a,27956
28978,28979,15000,36220,tipo_10,soltero/a,32549
28979,28980,8400,28732,tipo_9,soltero/a,
28980,28981,8400,40771,tipo_10,casado/a,
28981,28982,12000,24485,tipo_7,soltero/a,39303
28982,28983,15000,29923,tipo_10,soltero/a,
28983,28984,18000,37119,tipo_10,casado/a,
28984,28985,21000,17191,tipo_4,viudo/a,
28985,28986,0,36655,tipo_10,viudo/a,
28986,28987,8400,40772,tipo_10,soltero/a,
28987,28988,0,24910,tipo_7,soltero/a,
28988,28989,0,19840,tipo_5,soltero/a,
28989,28990,12000,37751,tipo_10,soltero/a,26596
28990,28991,12000,34161,tipo_10,casado/a,
28991,28992,12000,29743,tipo_10,casado/a,
28992,28993,8400,22754,tipo_6,viudo/a,
28993,28994,21000,15922,tipo_3,soltero/a,28023
28994,28995,21000,30246,tipo_10,soltero/a,9356
28995,28996,0,37664,tipo_10,casado/a,15362
28996,28997,18000,27548,tipo_9,viudo/a,
28997,28998,15000,25445,tipo_8,casado/a,
28998,28999,8400,7003,tipo_1,casado/a,
28999,29000,0,28090,tipo_9,soltero/a,
29000,29001,15000,15358,tipo_3,viudo/a,
29001,29002,8400,18835,tipo_4,casado/a,
29002,29003,18000,11096,tipo_1,casado/a,15187
29003,29004,12000,40726,tipo_10,viudo/a,
29004,29005,21000,35117,tipo_10,casado/a,17887
29005,29006,8400,25522,tipo_8,viudo/a,
29006,29007,18000,19593,tipo_5,viudo/a,
29007,29008,15000,41813,tipo_10,viudo/a,
29008,29009,21000,25131,tipo_7,viudo/a,
29009,29010,8400,13890,tipo_2,soltero/a,
29010,29011,0,17127,tipo_4,soltero/a,
29011,29012,12000,12369,tipo_1,soltero/a,
29012,29013,0,31661,tipo_10,soltero/a,
29013,29014,0,15294,tipo_3,soltero/a,
29014,29015,21000,24561,tipo_7,viudo/a,
29015,29016,0,34580,tipo_10,soltero/a,14271
29016,29017,8400,24104,tipo_7,casado/a,
29017,29018,0,24657,tipo_7,soltero/a,
29018,29019,12000,20821,tipo_5,casado/a,
29019,29020,15000,14145,tipo_2,viudo/a,
29020,29021,12000,38186,tipo_10,casado/a,25886
29021,29022,8400,14625,tipo_2,casado/a,
29022,29023,12000,29840,tipo_10,casado/a,14971
29023,29024,0,34371,tipo_10,casado/a,
29024,29025,12000,19338,tipo_5,viudo/a,
29025,29026,15000,18513,tipo_4,soltero/a,
29026,29027,12000,13761,tipo_2,soltero/a,14789
29027,29028,15000,14242,tipo_2,viudo/a,
29028,29029,18000,41939,tipo_10,casado/a,12646
29029,29030,21000,34086,tipo_10,casado/a,
29030,29031,18000,25325,tipo_8,soltero/a,25576
29031,29032,15000,11020,tipo_1,soltero/a,
29032,29033,18000,29670,tipo_10,soltero/a,
29033,29034,15000,23198,tipo_7,viudo/a,15490
29034,29035,21000,21488,tipo_6,viudo/a,
29035,29036,15000,24463,tipo_7,viudo/a,
29036,29037,21000,20074,tipo_5,casado/a,37478
29037,29038,0,23899,tipo_7,viudo/a,10394
29038,29039,12000,7460,tipo_1,casado/a,13472
29039,29040,21000,38406,tipo_10,soltero/a,27051
29040,29041,8400,22631,tipo_6,soltero/a,9841
29041,29042,0,10042,tipo_1,casado/a,37626
29042,29043,21000,13943,tipo_2,viudo/a,
29043,29044,18000,16516,tipo_3,casado/a,
29044,29045,18000,21625,tipo_6,soltero/a,22865
29045,29046,0,22175,tipo_6,casado/a,
29046,29047,21000,36250,tipo_10,soltero/a,
29047,29048,21000,21070,tipo_6,soltero/a,
29048,29049,0,40377,tipo_10,casado/a,
29049,29050,0,40467,tipo_10,viudo/a,
29050,29051,15000,26865,tipo_8,viudo/a,
29051,29052,8400,26533,tipo_8,viudo/a,
29052,29053,12000,22534,tipo_6,soltero/a,
29053,29054,8400,17841,tipo_4,viudo/a,
29054,29055,8400,36755,tipo_10,viudo/a,
29055,29056,18000,34279,tipo_10,viudo/a,36187
29056,29057,15000,42630,tipo_10,casado/a,
29057,29058,18000,26543,tipo_8,soltero/a,
29058,29059,12000,22100,tipo_6,soltero/a,12170
29059,29060,15000,25951,tipo_8,soltero/a,
29060,29061,8400,10893,tipo_1,viudo/a,
29061,29062,0,17792,tipo_4,viudo/a,
29062,29063,18000,39452,tipo_10,soltero/a,
29063,29064,15000,18753,tipo_4,casado/a,
29064,29065,0,19507,tipo_5,viudo/a,
29065,29066,8400,28084,tipo_9,viudo/a,
29066,29067,18000,23276,tipo_7,soltero/a,28872
29067,29068,0,18668,tipo_4,soltero/a,
29068,29069,12000,18465,tipo_4,soltero/a,27172
29069,29070,21000,27847,tipo_9,casado/a,
29070,29071,8400,32966,tipo_10,casado/a,22703
29071,29072,8400,34677,tipo_10,casado/a,
29072,29073,0,21911,tipo_6,viudo/a,39957
29073,29074,12000,17310,tipo_4,casado/a,
29074,29075,21000,15153,tipo_3,casado/a,
29075,29076,0,41309,tipo_10,casado/a,10823
29076,29077,15000,18715,tipo_4,viudo/a,33687
29077,29078,18000,17370,tipo_4,soltero/a,
29078,29079,12000,27641,tipo_9,casado/a,
29079,29080,8400,13769,tipo_2,casado/a,
29080,29081,0,26401,tipo_8,soltero/a,
29081,29082,8400,24841,tipo_7,casado/a,
29082,29083,21000,25182,tipo_7,viudo/a,
29083,29084,15000,7867,tipo_1,soltero/a,39293
29084,29085,0,35420,tipo_10,casado/a,
29085,29086,8400,32361,tipo_10,casado/a,
29086,29087,21000,22810,tipo_6,casado/a,
29087,29088,15000,40225,tipo_10,casado/a,
29088,29089,18000,17424,tipo_4,soltero/a,26291
